Países,Quantidade (Kg),Valor (US$),Ano,Preco_fechamento,Cambio%,Cambio,Minimo,Maximo,Quantidade (L),Valor (R$),Valor (L) US$,Valor (L) R$,CONTINENTE,Market_Share,Quantidade_Volume
Nova Zelândia,969,5565.0,2018,3.88,+17.17%,3.66,3.12,4.22,973.87,20367.9,5.71,20.91,Austrália/Oceania,0.07,Baixo
Omã,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Países Baixos,9451,32395.0,2018,3.88,+17.17%,3.66,3.12,4.22,9498.49,118565.7,3.41,12.48,Europa,0.43,Alto
Palau,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,Austrália/Oceania,0.0,Sem Volume
Panamá,1183,3117.0,2018,3.88,+17.17%,3.66,3.12,4.22,1188.94,11408.22,2.62,9.6,América do Norte e Central,0.04,Baixo
Paraguai,3234168,5494321.0,2018,3.88,+17.17%,3.66,3.12,4.22,3250420.1,20109214.86,1.69,6.19,América do Sul,73.39,Alto
Peru,5193,19372.0,2018,3.88,+17.17%,3.66,3.12,4.22,5219.1,70901.52,3.71,13.59,América do Sul,0.26,Médio
Pitcairn,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Polônia,720,4679.0,2018,3.88,+17.17%,3.66,3.12,4.22,723.62,17125.14,6.47,23.67,Europa,0.06,Baixo
Porto Rico,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Portugal,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Quênia,6771,31225.0,2018,3.88,+17.17%,3.66,3.12,4.22,6805.03,114283.5,4.59,16.79,África,0.42,Médio
Reino Unido,67708,296827.0,2018,3.88,+17.17%,3.66,3.12,4.22,68048.24,1086386.82,4.36,15.96,Europa,3.97,Alto
República Dominicana,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Rússia,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
São Cristóvão e Névis,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,,0.0,Sem Volume
São Tomé e Príncipe,2184,2357.0,2018,3.88,+17.17%,3.66,3.12,4.22,2194.97,8626.62,1.07,3.93,África,0.03,Baixo
São Vicente e Granadinas,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Senegal,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Serra Leoa,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Sérvia,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Singapura,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Suazilândia,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Suécia,8062,34563.0,2018,3.88,+17.17%,3.66,3.12,4.22,8102.51,126500.58,4.27,15.61,Europa,0.46,Médio
Suíça,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Suriname,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,América do Sul,0.0,Sem Volume
Tailândia,8,45.0,2018,3.88,+17.17%,3.66,3.12,4.22,8.04,164.7,5.6,20.49,Ásia,0.0,Muito Baixo
Taiwan,7589,18421.0,2018,3.88,+17.17%,3.66,3.12,4.22,7627.14,67420.86,2.42,8.84,Ásia,0.25,Médio
Tanzânia,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
República Tcheca,2712,20980.0,2018,3.88,+17.17%,3.66,3.12,4.22,2725.63,76786.8,7.7,28.17,,0.28,Baixo
Togo,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Toquelau,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Trinidade Tobago,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Tunísia,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Turquia,360,150.0,2018,3.88,+17.17%,3.66,3.12,4.22,361.81,549.0,0.41,1.52,Ásia,0.0,Muito Baixo
Tuvalu,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,Austrália/Oceania,0.0,Sem Volume
Uruguai,7711,29617.0,2018,3.88,+17.17%,3.66,3.12,4.22,7749.75,108398.22,3.82,13.99,América do Sul,0.4,Médio
Vanuatu,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,Austrália/Oceania,0.0,Sem Volume
Venezuela,71,355.0,2018,3.88,+17.17%,3.66,3.12,4.22,71.36,1299.3,4.97,18.21,América do Sul,0.0,Muito Baixo
Vietnã,0,0.0,2018,3.88,+17.17%,3.66,3.12,4.22,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Afeganistão,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
África do Sul,26,95.0,2019,4.02,+3.56%,3.95,3.64,4.28,26.13,375.25,3.64,14.36,África,0.0,Muito Baixo
Alemanha,3660,25467.0,2019,4.02,+3.56%,3.95,3.64,4.28,3678.39,100594.65,6.92,27.35,Europa,0.43,Médio
Angola,345,1065.0,2019,4.02,+3.56%,3.95,3.64,4.28,346.73,4206.75,3.07,12.13,África,0.02,Baixo
Anguilla,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Antígua e Barbuda,219,1549.0,2019,4.02,+3.56%,3.95,3.64,4.28,220.1,6118.55,7.04,27.8,América do Norte e Central,0.03,Baixo
Antilhas Holandesas,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Arábia Saudita,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Argélia,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Argentina,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,América do Sul,0.0,Sem Volume
Aruba,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Austrália,1161,4682.0,2019,4.02,+3.56%,3.95,3.64,4.28,1166.83,18493.9,4.01,15.85,Austrália/Oceania,0.08,Médio
Áustria,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Bahamas,791,3124.0,2019,4.02,+3.56%,3.95,3.64,4.28,794.97,12339.8,3.93,15.52,América do Norte e Central,0.05,Médio
Bangladesh,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Barbados,36,394.0,2019,4.02,+3.56%,3.95,3.64,4.28,36.18,1556.3,10.89,43.02,América do Norte e Central,0.01,Muito Baixo
Barein,482,2144.0,2019,4.02,+3.56%,3.95,3.64,4.28,484.42,8468.8,4.43,17.48,Ásia,0.04,Baixo
Bélgica,2498,12548.0,2019,4.02,+3.56%,3.95,3.64,4.28,2510.55,49564.6,5.0,19.74,Europa,0.21,Médio
Belice,9,29.0,2019,4.02,+3.56%,3.95,3.64,4.28,9.05,114.55,3.2,12.66,,0.0,Muito Baixo
Benin,9,9.0,2019,4.02,+3.56%,3.95,3.64,4.28,9.05,35.55,0.99,3.93,África,0.0,Muito Baixo
Bermudas,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Bolívia,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,América do Sul,0.0,Sem Volume
Bósnia-Herzegovina,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Brasil,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,América do Sul,0.0,Sem Volume
Bulgária,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Cabo Verde,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Camarões,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Canadá,1589,6933.0,2019,4.02,+3.56%,3.95,3.64,4.28,1596.98,27385.35,4.34,17.15,América do Norte e Central,0.12,Médio
Catar,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Ilhas Cayman,19,106.0,2019,4.02,+3.56%,3.95,3.64,4.28,19.1,418.7,5.55,21.92,América do Norte e Central,0.0,Muito Baixo
Chile,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,América do Sul,0.0,Sem Volume
China,129852,376828.0,2019,4.02,+3.56%,3.95,3.64,4.28,130504.52,1488470.6,2.89,11.41,Ásia,6.35,Alto
Chipre,672,1843.0,2019,4.02,+3.56%,3.95,3.64,4.28,675.38,7279.85,2.73,10.78,Ásia,0.03,Baixo
Cingapura,5044,19099.0,2019,4.02,+3.56%,3.95,3.64,4.28,5069.35,75441.05,3.77,14.88,Ásia,0.32,Médio
Ilhas Cocos,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Colômbia,897,1999.0,2019,4.02,+3.56%,3.95,3.64,4.28,901.51,7896.05,2.22,8.76,América do Sul,0.03,Médio
Comores,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Congo,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Coréia do Sul,70,194.0,2019,4.02,+3.56%,3.95,3.64,4.28,70.35,766.3,2.76,10.89,,0.0,Baixo
Costa do Marfim,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Costa Rica,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Coveite (Kuweit),0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Croácia,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Cuba,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Curaçao,33951,62067.0,2019,4.02,+3.56%,3.95,3.64,4.28,34121.61,245164.65,1.82,7.19,,1.05,Alto
Dinamarca,240,306.0,2019,4.02,+3.56%,3.95,3.64,4.28,241.21,1208.7,1.27,5.01,Europa,0.01,Baixo
Dominica,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
El Salvador,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Emirados Arabes Unidos,450,2202.0,2019,4.02,+3.56%,3.95,3.64,4.28,452.26,8697.9,4.87,19.23,,0.04,Baixo
Equador,2,3.0,2019,4.02,+3.56%,3.95,3.64,4.28,2.01,11.85,1.49,5.9,América do Sul,0.0,Muito Baixo
Eslováquia,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Espanha,3540,1353.0,2019,4.02,+3.56%,3.95,3.64,4.28,3557.79,5344.35,0.38,1.5,Europa,0.02,Médio
Estados Unidos,209765,616274.0,2019,4.02,+3.56%,3.95,3.64,4.28,210819.1,2434282.3,2.92,11.55,,10.38,Alto
Estônia,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Filipinas,736,2486.0,2019,4.02,+3.56%,3.95,3.64,4.28,739.7,9819.7,3.36,13.28,Ásia,0.04,Baixo
Finlândia,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
França,18286,67072.0,2019,4.02,+3.56%,3.95,3.64,4.28,18377.89,264934.4,3.65,14.42,Europa,1.13,Alto
Gabão,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Gana,7673,10010.0,2019,4.02,+3.56%,3.95,3.64,4.28,7711.56,39539.5,1.3,5.13,África,0.17,Alto
Gibraltar,23,93.0,2019,4.02,+3.56%,3.95,3.64,4.28,23.12,367.35,4.02,15.89,Europa,0.0,Muito Baixo
Granada,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Grécia,561,1994.0,2019,4.02,+3.56%,3.95,3.64,4.28,563.82,7876.3,3.54,13.97,Europa,0.03,Baixo
Guatemala,1597,8719.0,2019,4.02,+3.56%,3.95,3.64,4.28,1605.03,34440.05,5.43,21.46,América do Norte e Central,0.15,Médio
Guiana,424,1311.0,2019,4.02,+3.56%,3.95,3.64,4.28,426.13,5178.45,3.08,12.15,América do Sul,0.02,Baixo
Guiana Francesa,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,América do Sul,0.0,Sem Volume
Guine Bissau,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Guine Equatorial,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Haiti,81873,129803.0,2019,4.02,+3.56%,3.95,3.64,4.28,82284.42,512721.85,1.58,6.23,América do Norte e Central,2.19,Alto
Honduras,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Hong Kong,9651,42020.0,2019,4.02,+3.56%,3.95,3.64,4.28,9699.5,165979.0,4.33,17.11,,0.71,Alto
Hungria,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Ilha de Man,28,175.0,2019,4.02,+3.56%,3.95,3.64,4.28,28.14,691.25,6.22,24.56,Europa,0.0,Muito Baixo
Ilhas Virgens,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Índia,51,273.0,2019,4.02,+3.56%,3.95,3.64,4.28,51.26,1078.35,5.33,21.04,Ásia,0.0,Baixo
Indonésia,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Irã,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Iraque,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Irlanda,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Itália,587,1625.0,2019,4.02,+3.56%,3.95,3.64,4.28,589.95,6418.75,2.75,10.88,Europa,0.03,Baixo
Jamaica,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Japão,40621,99642.0,2019,4.02,+3.56%,3.95,3.64,4.28,40825.13,393585.9,2.44,9.64,Ásia,1.68,Alto
Jordânia,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Letônia,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Líbano,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Libéria,4441,20068.0,2019,4.02,+3.56%,3.95,3.64,4.28,4463.32,79268.6,4.5,17.76,África,0.34,Médio
Luxemburgo,1666,11211.0,2019,4.02,+3.56%,3.95,3.64,4.28,1674.37,44283.45,6.7,26.45,Europa,0.19,Médio
Macau,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Malásia,48,110.0,2019,4.02,+3.56%,3.95,3.64,4.28,48.24,434.5,2.28,9.01,Ásia,0.0,Muito Baixo
Malavi,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Malta,3661,8828.0,2019,4.02,+3.56%,3.95,3.64,4.28,3679.4,34870.6,2.4,9.48,Europa,0.15,Médio
Ilhas Marshall,7276,15786.0,2019,4.02,+3.56%,3.95,3.64,4.28,7312.56,62354.7,2.16,8.53,Austrália/Oceania,0.27,Alto
Martinica,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Mauritânia,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
México,4,4.0,2019,4.02,+3.56%,3.95,3.64,4.28,4.02,15.8,1.0,3.93,América do Norte e Central,0.0,Muito Baixo
Moçambique,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Montenegro,9,46.0,2019,4.02,+3.56%,3.95,3.64,4.28,9.05,181.7,5.08,20.08,Europa,0.0,Muito Baixo
Namíbia,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Nicarágua,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Nigéria,28437,38555.0,2019,4.02,+3.56%,3.95,3.64,4.28,28579.9,152292.25,1.35,5.33,África,0.65,Alto
Noruega,628,3139.0,2019,4.02,+3.56%,3.95,3.64,4.28,631.16,12399.05,4.97,19.64,Europa,0.05,Baixo
Nova Caledônia,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,Austrália/Oceania,0.0,Sem Volume
Nova Zelândia,500,2832.0,2019,4.02,+3.56%,3.95,3.64,4.28,502.51,11186.4,5.64,22.26,Austrália/Oceania,0.05,Baixo
Omã,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Países Baixos,44882,148031.0,2019,4.02,+3.56%,3.95,3.64,4.28,45107.54,584722.45,3.28,12.96,Europa,2.49,Alto
Palau,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,Austrália/Oceania,0.0,Sem Volume
Panamá,7918,29017.0,2019,4.02,+3.56%,3.95,3.64,4.28,7957.79,114617.15,3.65,14.4,América do Norte e Central,0.49,Alto
Paraguai,2419537,3826587.0,2019,4.02,+3.56%,3.95,3.64,4.28,2431695.48,15115018.65,1.57,6.22,América do Sul,64.48,Alto
Peru,9755,17310.0,2019,4.02,+3.56%,3.95,3.64,4.28,9804.02,68374.5,1.77,6.97,América do Sul,0.29,Alto
Pitcairn,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Polônia,5,11.0,2019,4.02,+3.56%,3.95,3.64,4.28,5.03,43.45,2.19,8.64,Europa,0.0,Muito Baixo
Porto Rico,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Portugal,18328,72413.0,2019,4.02,+3.56%,3.95,3.64,4.28,18420.1,286031.35,3.93,15.53,Europa,1.22,Alto
Quênia,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Reino Unido,34295,164592.0,2019,4.02,+3.56%,3.95,3.64,4.28,34467.34,650138.4,4.78,18.86,Europa,2.77,Alto
República Dominicana,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Rússia,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
São Cristóvão e Névis,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,,0.0,Sem Volume
São Tomé e Príncipe,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
São Vicente e Granadinas,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Senegal,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Serra Leoa,18,717.0,2019,4.02,+3.56%,3.95,3.64,4.28,18.09,2832.15,39.64,156.56,África,0.01,Muito Baixo
Sérvia,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Singapura,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Suazilândia,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Suécia,28,761.0,2019,4.02,+3.56%,3.95,3.64,4.28,28.14,3005.95,27.04,106.82,Europa,0.01,Muito Baixo
Suíça,2223,28503.0,2019,4.02,+3.56%,3.95,3.64,4.28,2234.17,112586.85,12.76,50.39,Europa,0.48,Médio
Suriname,3206,4741.0,2019,4.02,+3.56%,3.95,3.64,4.28,3222.11,18726.95,1.47,5.81,América do Sul,0.08,Médio
Tailândia,128,832.0,2019,4.02,+3.56%,3.95,3.64,4.28,128.64,3286.4,6.47,25.55,Ásia,0.01,Baixo
Taiwan,12,67.0,2019,4.02,+3.56%,3.95,3.64,4.28,12.06,264.65,5.56,21.94,Ásia,0.0,Muito Baixo
Tanzânia,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
República Tcheca,2115,16391.0,2019,4.02,+3.56%,3.95,3.64,4.28,2125.63,64744.45,7.71,30.46,,0.28,Médio
Togo,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Toquelau,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Trinidade Tobago,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Tunísia,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Turquia,115,209.0,2019,4.02,+3.56%,3.95,3.64,4.28,115.58,825.55,1.81,7.14,Ásia,0.0,Baixo
Tuvalu,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,Austrália/Oceania,0.0,Sem Volume
Uruguai,6180,18497.0,2019,4.02,+3.56%,3.95,3.64,4.28,6211.06,73063.15,2.98,11.76,América do Sul,0.31,Médio
Vanuatu,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,Austrália/Oceania,0.0,Sem Volume
Venezuela,0,0.0,2019,4.02,+3.56%,3.95,3.64,4.28,0.0,0.0,0.0,0.0,América do Sul,0.0,Sem Volume
Vietnã,20,32.0,2019,4.02,+3.56%,3.95,3.64,4.28,20.1,126.4,1.59,6.29,Ásia,0.0,Muito Baixo
Afeganistão,0,0.0,2020,5.19,+29.22%,5.16,4.0,5.97,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
África do Sul,4,21.0,2020,5.19,+29.22%,5.16,4.0,5.97,4.02,108.36,5.22,26.96,África,0.0,Muito Baixo
Alemanha,6261,32605.0,2020,5.19,+29.22%,5.16,4.0,5.97,6292.46,168241.8,5.18,26.74,Europa,0.54,Médio
Angola,0,0.0,2020,5.19,+29.22%,5.16,4.0,5.97,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Anguilla,0,0.0,2020,5.19,+29.22%,5.16,4.0,5.97,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Antígua e Barbuda,624,1864.0,2020,5.19,+29.22%,5.16,4.0,5.97,627.14,9618.24,2.97,15.34,América do Norte e Central,0.03,Baixo
Antilhas Holandesas,0,0.0,2020,5.19,+29.22%,5.16,4.0,5.97,0.0,0.0,0.0,0.0,,0.0,Sem Volume
Arábia Saudita,0,0.0,2020,5.19,+29.22%,5.16,4.0,5.97,0.0,0.0,0.0,0.0,Ásia,0.0,Sem Volume
Argélia,0,0.0,2020,5.19,+29.22%,5.16,4.0,5.97,0.0,0.0,0.0,0.0,África,0.0,Sem Volume
Argentina,1015,4176.0,2020,5.19,+29.22%,5.16,4.0,5.97,1020.1,21548.16,4.09,21.12,América do Sul,0.07,Médio
Aruba,0,0.0,2020,5.19,+29.22%,5.16,4.0,5.97,0.0,0.0,0.0,0.0,América do Norte e Central,0.0,Sem Volume
Austrália,1013,3413.0,2020,5.19,+29.22%,5.16,4.0,5.97,1018.09,17611.08,3.35,17.3,Austrália/Oceania,0.06,Médio
Áustria,0,0.0,2020,5.19,+29.22%,5.16,4.0,5.97,0.0,0.0,0.0,0.0,Europa,0.0,Sem Volume
Bahamas,1212,3703.0,2020,5.19,+29.22%,5.16,4.0,5.97,1218.09,19107.48,3.04,15.69,América do Norte e Central,0.06,Médio
Bangladesh,3,29.0,2020,5.19,+29.22%,5.16,4.0,5.97,3.02,149.64,9.6,49.55,Ásia,0.0,Muito Baixo
Barbados,143,169.0,2020,5.19,+29.22%,5.16,4.0,5.97,143.72,872.04,1.18,6.07,América do Norte e Central,0.0,Baixo
Barein,8,28.0,2020,5.19,+29.22%,5.16,4.0,5.97,8.04,144.48,3.48,17.97,Ásia,0.0,Muito Baixo
Bélgica,3166,20460.0,2020,5.19,+29.22%,5.16,4.0,5.97,3181.91,105573.6,6.43,33.18,Europa,0.34,Médio
Belice,0,0.0,2020,5.19,+29.22%,5.16,4.0,5.97,0.0,0.0,0.0,0.0,,0.0,Sem Volume
